X,Y,Z,Name,description,COL5A0EF95909EAA724,COL5A0EF95909BD88AB
23.121545,37.763939,0,ΚΟΡΦΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.008115,35.260469,0,ΚΟΡΦΩΝ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.998729,40.988079,0,ΚΟΡΩΜΟΥΔΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.959955,38.359792,0,ΚΟΡΩΝΕΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.552719,39.276335,0,ΚΟΡΩΝΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.958224,36.797127,0,ΚΟΡΩΝΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.873896,37.901271,0,ΚΟΡΩΠΙΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
28.211208,36.380284,0,ΚΟΣΚΙΝΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.163564,37.298592,0,ΚΟΣΤΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.554403,39.817561,0,ΚΟΥΚΛΙΟΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.413776,39.142369,0,ΚΟΥΚΟΥΝΑΡΙΕΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.317385,40.546879,0,ΚΟΥΛΟΥΡΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.749856,37.790067,0,ΚΟΥΜΑΝΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.746917,37.708326,0,ΚΟΥΜΕΙΚΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.273915,37.585617,0,ΚΟΥΝΔΟΥΡΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.076951,35.533339,0,ΚΟΥΝΟΥΠΙΔΙΑΝΩΝ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.295604,35.314227,0,ΚΟΥΡΝΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.318218,37.978296,0,ΚΟΥΡΤΕΣΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.914397,39.589766,0,ΚΟΥΤΣΕΛΙΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.709992,37.688783,0,ΚΟΥΤΣΟΠΟΔΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.73542,40.14366,0,ΚΟΥΤΣΟΥΠΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.818809,39.814123,0,ΚΟΥΤΣΟΥΠΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.574834,40.778041,0,ΚΟΥΦΑΛΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.605001,36.938431,0,ΚΟΥΦΟΝΗΣΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.342887,38.158472,0,ΚΡΑΘΙΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.282064,39.897888,0,ΚΡΑΝΕΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.965883,39.949537,0,ΚΡΑΝΕΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.3463,39.621157,0,ΚΡΑΝΕΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.835481,39.444429,0,ΚΡΑΝΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.159472,37.378821,0,ΚΡΑΝΙΔΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.467752,35.234358,0,ΚΡΑΣΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.028311,39.645031,0,ΚΡΑΨΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.029874,38.515541,0,ΚΡΕΜΑΣΤΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.785454,36.992597,0,ΚΡΕΜΜΥΔΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.617936,37.590982,0,ΚΡΕΣΤΕΝΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.448301,40.546727,0,ΚΡΗΜΝΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.159076,40.396746,0,ΚΡΗΝΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.744116,41.062406,0,ΚΡΗΝΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.352018,39.383546,0,ΚΡΗΝΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
19.686572,39.684471,0,ΚΡΗΝΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.294688,41.013112,0,ΚΡΗΝΙΔΕΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.794906,39.585391,0,ΚΡΗΝΙΤΣΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.137194,38.399262,0,ΚΡΙΕΖΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.982597,40.843006,0,ΚΡΙΘΙΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.851543,38.796582,0,ΚΡΙΚΕΛΛΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.177225,38.9456,0,ΚΡΙΚΕΛΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.647349,35.157118,0,ΚΡΙΤΣΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.54549,36.881841,0,ΚΡΟΚΕΕΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.81592,40.26612,0,ΚΡΟΚΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.060491,38.549483,0,ΚΡΟΚΥΛΕΙΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.984523,35.232451,0,ΚΡΟΥΣΩΝΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.301602,40.684987,0,ΚΡΥΑ ΒΡΥΣΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.554633,39.691088,0,ΚΡΥΑΣ ΒΡΥΣΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.328788,39.982575,0,ΚΡΥΟΒΡΥΣΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.832355,38.136718,0,ΚΡΥΟΝΕΡΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.656642,37.721155,0,ΚΡΥΟΝΕΡΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.641859,37.963795,0,ΚΡΥΟΝΕΡΙ ΚΟΡ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.280914,40.816012,0,ΚΡΥΟΝΕΡΙΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.085022,40.636344,0,ΚΡΥΣΤΑΛΛΟΠΗΓΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.562311,40.950581,0,ΚΡΩΒΥΛΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.398567,39.898895,0,ΚΤΙΣΜΑΤΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.769436,40.76407,0,ΚΥΑΝΗ ΑΚΤΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.379107,41.375767,0,ΚΥΑΝΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.009134,35.508914,0,ΚΥΔΩΝΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.427826,37.413272,0,ΚΥΘΝΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.142494,37.935577,0,ΚΥΛΛΗΝΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.103557,38.633333,0,ΚΥΜΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.685878,40.613836,0,ΚΥΜΙΝΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.744875,36.899199,0,ΚΥΝΗΓΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.480187,37.100506,0,ΚΥΝΙΔΑΡΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
19.885085,39.56726,0,ΚΥΝΟΠΙΑΣΤΕΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.077986,35.190828,0,ΚΥΠΑΡΙΣΣΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.987782,36.965787,0,ΚΥΠΑΡΙΣΣΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.668968,37.250576,0,ΚΥΠΑΡΙΣΣΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.35699,39.44597,0,ΚΥΠΑΡΙΣΣΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.233515,41.575626,0,ΚΥΠΡΙΝΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.988041,37.912797,0,ΚΥΡΑΣ ΒΡΥΣΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.289996,41.099731,0,ΚΥΡΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.788785,38.357254,0,ΚΥΡΙΑΚΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.600915,35.343773,0,ΚΥΡΙΑΝΝΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.038455,38.596845,0,ΚΥΡΤΩΝΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.142144,39.376464,0,ΚΥΨΕΛΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.73388,37.985357,0,ΚΩΛΛΕΤΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.14553,37.601796,0,ΚΩΜΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.041428,38.206378,0,ΚΩΜΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.744399,38.258667,0,ΚΩΝ/ΠΟΛΕΩΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.175503,40.99925,0,ΚΩΝΣΤΑΝΤΙΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
27.290065,36.892389,0,ΚΩΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.966867,39.142507,0,ΚΩΣΤΑΚΙΟΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.362496,38.856026,0,ΚΩΣΤΑΛΕΞΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.216707,37.07981,0,ΚΩΣΤΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.043402,38.856324,0,Λ.ΑΙΔΗΨΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.38872,41.269998,0,ΛΑΒΑΡΩΝ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.069701,40.748454,0,ΛΑΓΚΑΔΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.119122,38.473871,0,ΛΑΓΚΑΔΑ ΧΙΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.025803,37.681935,0,ΛΑΓΚΑΔΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.246331,40.635046,0,ΛΑΓΚΑΔΙΚΙΩΝ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.35053,40.295508,0,ΛΑΓΟΡΑΧΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.457106,41.451861,0,ΛΑΓΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.11966,41.007798,0,ΛΑΓΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.297119,41.084258,0,ΛΑΓΥΝΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.262158,41.45112,0,ΛΑΔΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.665854,38.781576,0,ΛΑΖΑΡΑΤΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.734524,39.460591,0,ΛΑΖΑΡΙΝΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.139161,40.834785,0,ΛΑΙΜΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.947607,39.970885,0,ΛΑΙΣΤΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.135482,39.234933,0,ΛΑΚΚΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.983644,38.239319,0,ΛΑΚΚΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.527768,40.429749,0,ΛΑΚΚΩΜΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.469693,38.167942,0,ΛΑΚΟΠΕΤΡΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.054379,40.390256,0,ΛΑΚΩΜΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.942374,35.393986,0,ΛΑΚΩΝ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.719893,37.709996,0,ΛΑΛΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.431399,38.901441,0,ΛΑΜΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.805492,37.856737,0,ΛΑΜΠΕΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.418289,38.095807,0,ΛΑΠΠΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.065822,35.1065,0,ΛΑΡΑΝΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
28.015889,36.096218,0,ΛΑΡΔΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.28362,38.565976,0,ΛΑΡΥΜΝΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.560624,37.708074,0,ΛΑΤΖΟΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.053943,37.713661,0,ΛΑΥΡΙΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.295693,37.682811,0,ΛΕΒΙΔΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.986962,37.665177,0,ΛΕΓΡΑΙΝΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.770738,37.296248,0,ΛΕΙΨΟΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.549455,41.159632,0,ΛΕΚΑΝΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.925458,34.931853,0,ΛΕΝΤΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.13291,39.180866,0,ΛΕΟΝΤΑΡΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.14375,37.319893,0,ΛΕΟΝΤΑΡΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.593347,37.797974,0,ΛΕΟΝΤΙΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.29012,38.708984,0,ΛΕΠΕΝΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.719567,37.437095,0,ΛΕΠΡΕΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.511833,40.746427,0,ΛΕΠΤΟΚΑΡΥΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.560033,40.056983,0,ΛΕΠΤΟΚΑΡΥΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.855071,37.154683,0,ΛΕΡΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.231766,38.453978,0,ΛΕΣΙΝΙΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.727355,38.206877,0,ΛΕΥΚΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.704373,38.833261,0,ΛΕΥΚΑΔΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.20435,37.053824,0,ΛΕΥΚΕΣ ΠΑΡΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.845379,37.519651,0,ΛΕΥΚΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.198951,41.021389,0,ΛΕΥΚΙΜΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.064801,39.42434,0,ΛΕΥΚΙΜΜΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.895739,41.405258,0,ΛΕΥΚΟΓΕΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.749234,40.232857,0,ΛΕΥΚΟΠΗΓΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.069392,40.926749,0,ΛΕΥΚΟΧΩΡΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.184405,38.255218,0,ΛΕΥΚΤΡΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.26289,37.936782,0,ΛΕΧΑΙΝΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.490111,40.58624,0,ΛΕΧΟΒΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.052445,39.327646,0,ΛΕΧΩΝΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.862267,37.166822,0,ΛΕΩΝΙΔΙΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.437267,38.200014,0,ΛΗΞΟΥΡΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.984443,40.73797,0,ΛΗΤΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.302114,38.916197,0,ΛΙΑΝΟΚΛΑΔΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.880481,38.438987,0,ΛΙΒΑΔΕΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.939391,40.032906,0,ΛΙΒΑΔΕΡΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.219465,40.520996,0,ΛΙΒΑΔΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.437129,40.500372,0,ΛΙΒΑΔΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.078858,41.252321,0,ΛΙΒΑΔΙΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.157592,40.125518,0,ΛΙΒΑΔΙΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.361722,41.022626,0,ΛΙΒΑΔΟΧΩΡΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.200781,39.907737,0,ΛΙΒΑΔΟΧΩΡΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.052206,38.711108,0,ΛΙΒΑΝΑΤΕΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.929568,37.904637,0,ΛΙΒΑΡΤΖΙΝΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.58146,37.055278,0,ΛΙΓΑΡΙΔΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.889732,39.689843,0,ΛΙΓΚΙΑΔΕΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.205537,38.527704,0,ΛΙΔΟΡΙΚΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.045937,35.074902,0,ΛΙΘΙΝΕΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.003869,37.886702,0,ΛΙΜ.ΜΑΡΚΟΠΟΥΛΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.390904,35.316539,0,ΛΙΜ.ΧΕΡΣΟΝΗΣΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.54468,40.165435,0,ΛΙΜΕΝ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.574203,40.627852,0,ΛΙΜΕΝΑΡΙΑ ΘΑΣΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.879407,37.713527,0,ΛΙΜΝΕΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.322735,38.763994,0,ΛΙΜΝΗ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
24.537794,38.84265,0,ΛΙΝΑΡΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
28.072854,36.101682,0,ΛΙΝΔΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.504191,40.105269,0,ΛΙΤΟΧΩΡΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.251863,37.229436,0,ΛΟΓΓΑΝΙΚΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.911605,38.763803,0,ΛΟΓΓΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.620306,37.807656,0,ΛΟΥΚΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.450266,38.480925,0,ΛΟΥΚΙΣΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.752384,39.164739,0,ΛΟΥΡΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.594671,38.108606,0,ΛΟΥΣΙΚΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.544033,39.057494,0,ΛΟΥΤΡΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.276524,38.894815,0,ΛΟΥΤΡΑ ΥΠΑΤΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.977173,37.976901,0,ΛΟΥΤΡΑΚΙ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.947815,40.972348,0,ΛΟΥΤΡΑΚΙΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
26.047202,40.883438,0,ΛΟΥΤΡΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.933236,39.967453,0,ΛΟΥΤΡΟ ΕΛΑΣΣΟΝΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.999724,37.8504,0,ΛΟΥΤΡΟ ΕΛΕΝΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.209258,39.544116,0,ΛΟΥΤΡΟ ΛΑΡΙΣΑΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.048108,39.119698,0,ΛΟΥΤΡΟΠΗΓΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.457313,38.023857,0,ΛΟΥΤΡΟΠΥΡΓΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.39989,40.594273,0,ΛΟΥΤΡΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.574589,41.029838,0,ΛΟΦΑΡΙΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.224821,40.772864,0,ΛΟΦΙΣΚΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.377703,40.243544,0,ΛΟΦΟΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
25.034458,35.398552,0,ΛΥΓΑΡΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.711423,40.328037,0,ΛΥΓΕΡΗΣ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
21.153104,37.860237,0,ΛΥΓΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.71894,38.79114,0,ΛΥΓΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
20.567698,39.154627,0,ΛΥΓΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
23.035716,37.613349,0,ΛΥΓΟΥΡΙΟ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.505393,38.126579,0,ΛΥΚΟΠΟΡΙΑ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
22.123033,39.976463,0,ΛΥΚΟΥΔΙΟΥ,"<pre id=""com.exlyo.mapmarker.description_p_tag""></pre>","-1",[]
